order-date,order-date-day,order-no,platform,category,sku,state,cust-zone,qty,revenue
26-12-2024,26,A4641,Plt3,Cat4,sku4,DELHI,N,1,1619
26-12-2024,26,A4642,Plt3,Cat3,sku3,-,N,1,899
26-12-2024,26,A4643,Plt3,Cat2,sku43,TAMIL NADU,S,1,1169
26-12-2024,26,A4644,Plt3,Cat2,sku13,ASSAM,E,1,1067
26-12-2024,26,A4645,Plt3,Cat4,sku15,MADHYA PRADESH,W,1,1799
26-12-2024,26,A4646,Plt3,Cat4,sku15,GUJARAT,W,1,1799
26-12-2024,26,A4647,Plt3,Cat4,sku106,UTTAR PRADESH,N,1,1709
26-12-2024,26,A4648,Plt3,Cat6,sku18,DELHI,N,1,1439
26-12-2024,26,A4649,Plt3,Cat2,sku31,KERALA,S,1,764
26-12-2024,26,A4650,Plt3,Cat6,sku11,DELHI,N,1,1155
26-12-2024,26,A4651,Plt3,Cat3,sku16,BIHAR,E,1,728
26-12-2024,26,A4652,Plt3,Cat6,sku8,RAJASTHAN,W,1,1799
26-12-2024,26,A4653,Plt3,Cat6,sku18,MAHARASHTRA,W,1,1263
26-12-2024,26,A4654,Plt3,Cat6,sku8,ODISHA,E,1,1799
26-12-2024,26,A4655,Plt3,Cat6,sku8,TELANGANA,S,1,1799
26-12-2024,26,A4656,Plt3,Cat2,sku25,-,N,1,1349
26-12-2024,26,A4657,Plt3,Cat6,sku8,PUNJAB,N,1,1798
26-12-2024,26,A4657,Plt3,Cat6,sku73,PUNJAB,N,1,1250
26-12-2024,26,A4658,Plt3,Cat4,sku46,CHHATTISGARH,W,1,1709
26-12-2024,26,A4659,Plt3,Cat4,sku15,MADHYA PRADESH,W,1,1799
26-12-2024,26,A4660,Plt3,Cat3,sku3,ANDHRA PRADESH,S,1,809
26-12-2024,26,A4661,Plt3,Cat3,sku3,GUJARAT,W,1,727
26-12-2024,26,A4661,Plt3,Cat1,sku92,GUJARAT,W,1,2732
26-12-2024,26,A4662,Plt3,Cat1,sku70,KARNATAKA,S,1,1569
26-12-2024,26,A4663,Plt3,Cat2,sku41,UTTAR PRADESH,N,1,1066
26-12-2024,26,A4664,Plt3,Cat3,sku16,MAHARASHTRA,W,1,809
26-12-2024,26,A4665,Plt3,Cat2,sku58,UTTAR PRADESH,N,1,944
26-12-2024,26,A4666,Plt3,Cat3,sku16,MADHYA PRADESH,W,1,809
26-12-2024,26,A4667,Plt3,Cat6,sku18,BIHAR,E,1,1439
26-12-2024,26,A4668,Plt3,Cat1,sku120,KARNATAKA,S,1,2735
26-12-2024,26,A4668,Plt3,Cat1,sku23,KARNATAKA,S,1,2761.23
26-12-2024,26,A4668,Plt3,Cat1,sku107,KARNATAKA,S,1,3535.77
26-12-2024,26,A4669,Plt3,Cat1,sku56,KERALA,S,1,3479
26-12-2024,26,A4670,Plt3,Cat4,sku46,DELHI,N,1,1622
26-12-2024,26,A4671,Plt3,Cat1,sku19,GUJARAT,W,1,3963
26-12-2024,26,A4672,Plt3,Cat2,sku51,KARNATAKA,S,1,899
26-12-2024,26,A4673,Plt3,Cat1,sku56,KERALA,S,1,3392.85
26-12-2024,26,A4673,Plt3,Cat1,sku1,KERALA,S,1,4241.15
26-12-2024,26,A4674,Plt3,Cat1,sku120,UTTAR PRADESH,N,1,2365.93
26-12-2024,26,A4674,Plt3,Cat1,sku23,UTTAR PRADESH,N,1,2853.07
26-12-2024,26,A4675,Plt3,Cat1,sku109,DELHI,N,1,2315.72
26-12-2024,26,A4675,Plt3,Cat1,sku157,DELHI,N,1,2903.28
26-12-2024,26,A4675,Plt3,Cat1,sku92,DELHI,N,1,2981
26-12-2024,26,A4675,Plt3,Cat1,sku22,DELHI,N,1,3576
26-12-2024,26,A4676,Plt3,Cat1,sku47,DELHI,N,1,3258
26-12-2024,26,A4676,Plt3,Cat1,sku92,DELHI,N,1,3063
26-12-2024,26,A4677,Plt3,Cat1,sku32,UTTAR PRADESH,N,1,2504
26-12-2024,26,A4678,Plt3,Cat1,sku103,BIHAR,E,1,3842
26-12-2024,26,A4679,Plt3,Cat1,sku120,ODISHA,E,1,2447.53
26-12-2024,26,A4679,Plt3,Cat1,sku23,ODISHA,E,1,2951.47
26-12-2024,26,A4680,Plt3,Cat3,sku3,KARNATAKA,S,1,809
26-12-2024,26,A4681,Plt3,Cat4,sku15,KERALA,S,1,1799
26-12-2024,26,A4682,Plt3,Cat4,sku106,KARNATAKA,S,1,1538
26-12-2024,26,A4683,Plt3,Cat2,sku13,MAHARASHTRA,W,1,1067
26-12-2024,26,A4684,Plt3,Cat2,sku12,RAJASTHAN,W,1,1110
26-12-2024,26,A4685,Plt3,Cat2,sku79,KARNATAKA,S,1,1619
26-12-2024,26,A4686,Plt3,Cat1,sku74,WEST BENGAL,E,1,2249
26-12-2024,26,A4687,Plt3,Cat6,sku18,UTTAR PRADESH,N,1,1439
26-12-2024,26,A4688,Plt3,Cat1,sku83,DELHI,N,1,2699
26-12-2024,26,A4689,Plt3,Cat6,sku18,UTTAR PRADESH,N,1,1439
26-12-2024,26,A4690,Plt3,Cat2,sku58,MAHARASHTRA,W,1,944
26-12-2024,26,A4691,Plt3,Cat3,sku16,MAHARASHTRA,W,1,809
26-12-2024,26,A4692,Plt3,Cat2,sku41,WEST BENGAL,E,1,1066
26-12-2024,26,A4693,Plt3,Cat3,sku16,GUJARAT,W,1,672
26-12-2024,26,A4694,Plt3,Cat4,sku15,MADHYA PRADESH,W,1,1618
26-12-2024,26,A4695,Plt3,Cat1,sku118,KARNATAKA,S,1,3449
26-12-2024,26,A4696,Plt3,Cat6,sku64,MAHARASHTRA,W,1,1439
26-12-2024,26,A4697,Plt3,Cat1,sku96,ODISHA,E,1,3000
26-12-2024,26,A4698,Plt3,Cat3,sku16,WEST BENGAL,E,1,809
26-12-2024,26,A4699,Plt3,Cat2,sku121,UTTAR PRADESH,N,1,1068
26-12-2024,26,A4700,Plt3,Cat2,sku5,KERALA,S,1,764
26-12-2024,26,A4701,Plt3,Cat1,sku120,ANDHRA PRADESH,S,1,2129.29
26-12-2024,26,A4701,Plt3,Cat1,sku23,ANDHRA PRADESH,S,1,2567.71
26-12-2024,26,A4702,Plt3,Cat6,sku18,UTTAR PRADESH,N,1,1439
26-12-2024,26,A4703,Plt3,Cat6,sku73,MADHYA PRADESH,W,1,1250
26-12-2024,26,A4704,Plt3,Cat3,sku16,TELANGANA,S,1,809
26-12-2024,26,A4705,Plt3,Cat2,sku5,MAHARASHTRA,W,1,764
26-12-2024,26,A4706,Plt3,Cat4,sku15,KARNATAKA,S,1,1799
26-12-2024,26,A4707,Plt3,Cat2,sku7,KARNATAKA,S,1,1170
26-12-2024,26,A4707,Plt3,Cat2,sku68,KARNATAKA,S,1,1537
26-12-2024,26,A4708,Plt3,Cat6,sku18,WEST BENGAL,E,1,1439
26-12-2024,26,A4709,Plt3,Cat2,sku31,KARNATAKA,S,1,764
26-12-2024,26,A4710,Plt3,Cat6,sku40,MAHARASHTRA,W,1,1889
26-12-2024,26,A4711,Plt3,Cat2,sku13,KARNATAKA,S,1,962
26-12-2024,26,A4712,Plt3,Cat1,sku49,MAHARASHTRA,W,1,2202.28
26-12-2024,26,A4712,Plt3,Cat1,sku97,MAHARASHTRA,W,1,2655.72
26-12-2024,26,A4713,Plt3,Cat1,sku117,UTTARAKHAND,N,1,2940
26-12-2024,26,A4714,Plt3,Cat2,sku41,MAHARASHTRA,W,1,1066
26-12-2024,26,A4715,Plt3,Cat2,sku41,GUJARAT,W,1,1066
26-12-2024,26,A4716,Plt3,Cat1,sku118,DELHI,N,1,2944
26-12-2024,26,A4717,Plt3,Cat6,sku72,BIHAR,E,1,1349
26-12-2024,26,A4718,Plt3,Cat2,sku41,KARNATAKA,S,1,1066
26-12-2024,26,A4719,Plt3,Cat6,sku64,UTTAR PRADESH,N,1,1439
26-12-2024,26,A4720,Plt3,Cat1,sku101,MAHARASHTRA,W,1,4616
26-12-2024,26,A4721,Plt3,Cat4,sku15,RAJASTHAN,W,1,1799
26-12-2024,26,A4722,Plt3,Cat6,sku73,MAHARASHTRA,W,1,1250
26-12-2024,26,A4723,Plt3,Cat3,sku3,KERALA,S,1,809
26-12-2024,26,A4724,Plt3,Cat1,sku118,ANDHRA PRADESH,S,1,3568
26-12-2024,26,A4725,Plt3,Cat1,sku32,WEST BENGAL,E,1,2504
26-12-2024,26,A4726,Plt3,Cat3,sku137,WEST BENGAL,E,1,2199
26-12-2024,26,A4727,Plt3,Cat4,sku106,DELHI,N,1,1899
26-12-2024,26,A4728,Plt3,Cat6,sku45,UTTAR PRADESH,N,1,1250
26-12-2024,26,A4729,Plt3,Cat2,sku26,BIHAR,E,1,1052
26-12-2024,26,A4730,Plt3,Cat2,sku28,KARNATAKA,S,1,1709
26-12-2024,26,A4731,Plt3,Cat2,sku5,MAHARASHTRA,W,1,764
26-12-2024,26,A4732,Plt3,Cat1,sku49,KARNATAKA,S,1,2504
26-12-2024,26,A4733,Plt3,Cat2,sku2,MAHARASHTRA,W,1,1599
26-12-2024,26,A4734,Plt3,Cat3,sku16,ANDHRA PRADESH,S,1,809
26-12-2024,26,A4735,Plt3,Cat2,sku26,MAHARASHTRA,W,1,1169
26-12-2024,26,A4736,Plt3,Cat2,sku35,GUJARAT,W,1,1013
26-12-2024,26,A4737,Plt3,Cat4,sku33,UTTAR PRADESH,N,1,1999
26-12-2024,26,A4738,Plt3,Cat3,sku16,TAMIL NADU,S,1,809
26-12-2024,26,A4739,Plt3,Cat1,sku6,KARNATAKA,S,1,2249
26-12-2024,26,A4740,Plt3,Cat2,sku5,MAHARASHTRA,W,1,764
26-12-2024,26,A4741,Plt3,Cat4,sku106,MAHARASHTRA,W,1,1584
26-12-2024,26,A4742,Plt3,Cat2,sku51,MAHARASHTRA,W,1,899
26-12-2024,26,A4743,Plt3,Cat4,sku106,MAHARASHTRA,W,1,1709
26-12-2024,26,A4744,Plt3,Cat4,sku15,DELHI,N,1,1676
26-12-2024,26,A4745,Plt3,Cat3,sku3,MAHARASHTRA,W,1,809
26-12-2024,26,A4746,Plt3,Cat2,sku26,WEST BENGAL,E,1,1169
26-12-2024,26,A4747,Plt3,Cat3,sku3,UTTAR PRADESH,N,1,809
26-12-2024,26,A4748,Plt3,Cat2,sku5,MADHYA PRADESH,W,1,766
26-12-2024,26,A4748,Plt3,Cat2,sku5,MADHYA PRADESH,W,1,766
26-12-2024,26,A4749,Plt3,Cat1,sku168,PUNJAB,N,1,39
26-12-2024,26,A4750,Plt3,Cat1,sku39,MAHARASHTRA,W,1,2401.49
26-12-2024,26,A4750,Plt3,Cat1,sku109,MAHARASHTRA,W,1,2873.22
26-12-2024,26,A4750,Plt3,Cat1,sku157,MAHARASHTRA,W,1,3602.29
26-12-2024,26,A4751,Plt3,Cat4,sku106,MAHARASHTRA,W,1,1709
26-12-2024,26,A4752,Plt3,Cat4,sku33,MAHARASHTRA,W,1,1799
26-12-2024,26,A4753,Plt3,Cat1,sku49,KARNATAKA,S,1,2504
26-12-2024,26,A4754,Plt3,Cat4,sku15,UTTAR PRADESH,N,1,1799
26-12-2024,26,A4755,Plt3,Cat2,sku41,DELHI,N,1,960
26-12-2024,26,A4755,Plt3,Cat2,sku41,DELHI,N,1,960
26-12-2024,26,A4755,Plt3,Cat2,sku41,DELHI,N,1,960
26-12-2024,26,A4755,Plt3,Cat2,sku13,DELHI,N,1,913
26-12-2024,26,A4755,Plt3,Cat2,sku13,DELHI,N,1,913
26-12-2024,26,A4756,Plt3,Cat6,sku73,KARNATAKA,S,1,1250
26-12-2024,26,A4757,Plt3,Cat6,sku8,TAMIL NADU,S,1,1699
26-12-2024,26,A4758,Plt3,Cat2,sku41,GUJARAT,W,1,1066
26-12-2024,26,A4759,Plt3,Cat2,sku5,DELHI,N,1,764
26-12-2024,26,A4760,Plt3,Cat6,sku18,ASSAM,E,1,1439
26-12-2024,26,A4761,Plt3,Cat1,sku19,DELHI,N,1,3633
26-12-2024,26,A4762,Plt3,Cat3,sku16,ODISHA,E,1,809
26-12-2024,26,A4763,Plt3,Cat2,sku2,ODISHA,E,1,1537
26-12-2024,26,A4764,Plt3,Cat1,sku118,BIHAR,E,1,3449
26-12-2024,26,A4765,Plt3,Cat1,sku92,TELANGANA,S,1,2935
26-12-2024,26,A4766,Plt3,Cat2,sku12,KARNATAKA,S,1,1169
26-12-2024,26,A4767,Plt3,Cat2,sku41,MAHARASHTRA,W,1,1066
26-12-2024,26,A4768,Plt3,Cat1,sku96,KARNATAKA,S,1,2959.44
26-12-2024,26,A4768,Plt3,Cat1,sku34,KARNATAKA,S,1,3789.56
26-12-2024,26,A4769,Plt3,Cat6,sku18,RAJASTHAN,W,1,1439
26-12-2024,26,A4770,Plt3,Cat1,sku49,BIHAR,E,1,2244
26-12-2024,26,A4771,Plt3,Cat6,sku8,UTTAR PRADESH,N,1,1457
26-12-2024,26,A4771,Plt3,Cat1,sku38,UTTAR PRADESH,N,1,4461
26-12-2024,26,A4772,Plt3,Cat6,sku40,WEST BENGAL,E,1,1889
26-12-2024,26,A4773,Plt3,Cat2,sku12,UTTAR PRADESH,N,1,1169
26-12-2024,26,A4774,Plt3,Cat1,sku23,DELHI,N,1,3082
26-12-2024,26,A4775,Plt3,Cat3,sku16,HIMACHAL PRADESH,N,1,809
26-12-2024,26,A4776,Plt3,Cat2,sku5,UTTAR PRADESH,N,1,764
26-12-2024,26,A4777,Plt3,Cat3,sku16,PUNJAB,N,1,809
26-12-2024,26,A4778,Plt3,Cat2,sku5,MAHARASHTRA,W,1,764
26-12-2024,26,A4779,Plt3,Cat2,sku41,KARNATAKA,S,1,1066
26-12-2024,26,A4780,Plt3,Cat2,sku5,MAHARASHTRA,W,1,764
26-12-2024,26,A4781,Plt3,Cat6,sku18,WEST BENGAL,E,1,1439
26-12-2024,26,A4782,Plt3,Cat6,sku139,MAHARASHTRA,W,1,1889
26-12-2024,26,A4783,Plt3,Cat6,sku73,WEST BENGAL,E,1,1250
26-12-2024,26,A4784,Plt3,Cat2,sku68,KARNATAKA,S,1,1537
26-12-2024,26,A4785,Plt3,Cat2,sku5,KARNATAKA,S,1,764
26-12-2024,26,A4786,Plt3,Cat3,sku3,TELANGANA,S,1,809
26-12-2024,26,A4787,Plt3,Cat4,sku33,UTTAR PRADESH,N,1,1799
26-12-2024,26,A4788,Plt3,Cat2,sku13,HARYANA,N,1,1067
26-12-2024,26,A4789,Plt3,Cat4,sku106,UTTAR PRADESH,N,1,1709
26-12-2024,26,A4790,Plt3,Cat4,sku33,MAHARASHTRA,W,1,1799
26-12-2024,26,A4791,Plt3,Cat2,sku65,KERALA,S,1,711
26-12-2024,26,A4791,Plt3,Cat2,sku65,KERALA,S,1,711
26-12-2024,26,A4792,Plt3,Cat2,sku7,MAHARASHTRA,W,1,1169
26-12-2024,26,A4793,Plt3,Cat2,sku26,MAHARASHTRA,W,1,1169
26-12-2024,26,A4794,Plt3,Cat3,sku16,DELHI,N,1,809
26-12-2024,26,A4795,Plt3,Cat2,sku2,RAJASTHAN,W,1,1709
26-12-2024,26,A4796,Plt3,Cat2,sku141,GUJARAT,W,1,1701
26-12-2024,26,A4797,Plt3,Cat1,sku92,UTTAR PRADESH,N,1,3448
26-12-2024,26,A4797,Plt3,Cat1,sku118,UTTAR PRADESH,N,1,3271
26-12-2024,26,A4798,Plt3,Cat1,sku92,BIHAR,E,1,3561.95
26-12-2024,26,A4798,Plt3,Cat1,sku101,BIHAR,E,1,5414.05
26-12-2024,26,A4799,Plt3,Cat2,sku25,HARYANA,N,1,1280
26-12-2024,26,A4800,Plt3,Cat6,sku18,ODISHA,E,1,1439
26-12-2024,26,A4801,Plt3,Cat1,sku1,ASSAM,E,1,4499
26-12-2024,26,A4802,Plt3,Cat6,sku18,BIHAR,E,1,1439
26-12-2024,26,A4803,Plt3,Cat3,sku143,UTTAR PRADESH,N,1,1979
26-12-2024,26,A4804,Plt3,Cat1,sku96,UTTAR PRADESH,N,1,2793
26-12-2024,26,A4805,Plt3,Cat2,sku5,DELHI,N,1,764
26-12-2024,26,A4806,Plt3,Cat3,sku16,GUJARAT,W,1,809
26-12-2024,26,A4807,Plt3,Cat6,sku18,MAHARASHTRA,W,1,1439
26-12-2024,26,A4808,Plt3,Cat3,sku3,MADHYA PRADESH,W,1,691
26-12-2024,26,A4809,Plt3,Cat3,sku16,TAMIL NADU,S,1,809
26-12-2024,26,A4810,Plt3,Cat1,sku14,UTTAR PRADESH,N,1,2957
26-12-2024,26,A4811,Plt3,Cat3,sku3,MAHARASHTRA,W,1,809
26-12-2024,26,A4812,Plt3,Cat6,sku18,MADHYA PRADESH,W,1,1439
26-12-2024,26,A4813,Plt3,Cat1,sku49,BIHAR,E,1,2504
26-12-2024,26,A4814,Plt3,Cat2,sku51,MAHARASHTRA,W,1,899
26-12-2024,26,A4815,Plt3,Cat2,sku121,GUJARAT,W,1,1068
26-12-2024,26,A4816,Plt3,Cat2,sku68,WEST BENGAL,E,1,1709
26-12-2024,26,A4817,Plt3,Cat6,sku8,HARYANA,N,1,1799
26-12-2024,26,A4818,Plt3,Cat1,sku115,ANDHRA PRADESH,S,1,3740
26-12-2024,26,A4818,Plt3,Cat1,sku56,ANDHRA PRADESH,S,1,3419
26-12-2024,26,A4819,Plt3,Cat2,sku5,MAHARASHTRA,W,1,764
26-12-2024,26,A4820,Plt3,Cat6,sku18,MAHARASHTRA,W,1,1439
26-12-2024,26,A4821,Plt3,Cat1,sku14,UTTARAKHAND,N,1,2714.08
26-12-2024,26,A4821,Plt3,Cat1,sku56,UTTARAKHAND,N,1,3201.31
26-12-2024,26,A4821,Plt3,Cat1,sku1,UTTARAKHAND,N,1,4001.61
26-12-2024,26,A4822,Plt3,Cat3,sku3,ARUNACHAL PRADESH,E,1,809
26-12-2024,26,A4823,Plt3,Cat2,sku41,MAHARASHTRA,W,1,1066
26-12-2024,26,A4824,Plt3,Cat1,sku39,ODISHA,E,1,2771.29
26-12-2024,26,A4824,Plt3,Cat1,sku109,ODISHA,E,1,3315.71
26-12-2024,26,A4825,Plt3,Cat2,sku31,DELHI,N,1,764
26-12-2024,26,A4826,Plt3,Cat6,sku18,UTTAR PRADESH,N,1,1439
26-12-2024,26,A4827,Plt3,Cat4,sku15,UTTAR PRADESH,N,1,1799
26-12-2024,26,A4828,Plt3,Cat2,sku12,UTTAR PRADESH,N,1,1169
26-12-2024,26,A4829,Plt3,Cat2,sku79,WEST BENGAL,E,1,1619
26-12-2024,26,A4830,Plt3,Cat2,sku7,KARNATAKA,S,1,1169
26-12-2024,26,A4831,Plt3,Cat2,sku121,DELHI,N,1,1068
26-12-2024,26,A4832,Plt3,Cat1,sku120,UTTAR PRADESH,N,1,2504
26-12-2024,26,A4833,Plt3,Cat1,sku118,MAHARASHTRA,W,1,3449
26-12-2024,26,A4834,Plt3,Cat6,sku18,UTTAR PRADESH,N,1,1439
26-12-2024,26,A4835,Plt3,Cat1,sku96,KARNATAKA,S,1,2699
26-12-2024,26,A4836,Plt3,Cat1,sku56,HARYANA,N,1,3479
26-12-2024,26,A4837,Plt3,Cat6,sku139,WEST BENGAL,E,1,1794
26-12-2024,26,A4837,Plt3,Cat2,sku156,WEST BENGAL,E,1,1329
26-12-2024,26,A4838,Plt3,Cat2,sku36,ODISHA,E,1,809
26-12-2024,26,A4839,Plt3,Cat6,sku18,TELANGANA,S,1,1439
26-12-2024,26,A4840,Plt3,Cat2,sku5,ASSAM,E,1,764
26-12-2024,26,A4841,Plt3,Cat1,sku118,UTTAR PRADESH,N,1,3449
26-12-2024,26,A4842,Plt3,Cat6,sku8,RAJASTHAN,W,1,1799
26-12-2024,26,A4843,Plt3,Cat3,sku3,TAMIL NADU,S,1,728
26-12-2024,26,A4844,Plt3,Cat2,sku148,KARNATAKA,S,1,1710
26-12-2024,26,A4845,Plt3,Cat4,sku33,GUJARAT,W,1,1799
26-12-2024,26,A4846,Plt3,Cat2,sku5,TAMIL NADU,S,1,764
26-12-2024,26,A4847,Plt3,Cat6,sku73,UTTAR PRADESH,N,1,1250
26-12-2024,26,A4848,Plt3,Cat4,sku4,WEST BENGAL,E,1,1799
26-12-2024,26,A4849,Plt3,Cat3,sku3,WEST BENGAL,E,1,809
26-12-2024,26,A4850,Plt3,Cat2,sku5,MAHARASHTRA,W,1,699
26-12-2024,26,A4851,Plt3,Cat2,sku41,MAHARASHTRA,W,1,1066
26-12-2024,26,A4852,Plt3,Cat2,sku65,UTTAR PRADESH,N,1,711
26-12-2024,26,A4852,Plt3,Cat2,sku65,UTTAR PRADESH,N,1,711
26-12-2024,26,A4852,Plt3,Cat3,sku3,UTTAR PRADESH,N,1,809
26-12-2024,26,A4852,Plt3,Cat2,sku67,UTTAR PRADESH,N,1,854
26-12-2024,26,A4852,Plt3,Cat2,sku67,UTTAR PRADESH,N,1,854
26-12-2024,26,A4853,Plt3,Cat1,sku107,BIHAR,E,1,3740
26-12-2024,26,A4854,Plt3,Cat2,sku5,GUJARAT,W,1,764
26-12-2024,26,A4855,Plt3,Cat4,sku106,HARYANA,N,1,1803
26-12-2024,26,A4855,Plt3,Cat4,sku15,HARYANA,N,1,1710
26-12-2024,26,A4856,Plt3,Cat2,sku5,KERALA,S,1,764
26-12-2024,26,A4857,Plt3,Cat1,sku101,WEST BENGAL,E,1,4663
26-12-2024,26,A4857,Plt3,Cat1,sku47,WEST BENGAL,E,1,3682
26-12-2024,26,A4857,Plt3,Cat2,sku12,WEST BENGAL,E,1,990
26-12-2024,26,A4858,Plt3,Cat1,sku23,CHANDIGARH,N,1,3104
26-12-2024,26,A4859,Plt3,Cat3,sku16,KERALA,S,1,809
26-12-2024,26,A4860,Plt3,Cat6,sku8,KARNATAKA,S,1,1799
26-12-2024,26,A4861,Plt3,Cat2,sku41,HARYANA,N,1,1066
26-12-2024,26,A4862,Plt3,Cat6,sku18,UTTAR PRADESH,N,1,1439
26-12-2024,26,A4863,Plt3,Cat1,sku97,CHHATTISGARH,W,1,2699
26-12-2024,26,A4864,Plt3,Cat6,sku18,RAJASTHAN,W,1,1599
26-12-2024,26,A4865,Plt3,Cat1,sku49,WEST BENGAL,E,1,2591
26-12-2024,26,A4866,Plt3,Cat1,sku109,ODISHA,E,1,3058
26-12-2024,26,A4867,Plt3,Cat2,sku121,TAMIL NADU,S,1,1068
26-12-2024,26,A4868,Plt3,Cat2,sku7,UTTAR PRADESH,N,1,1169
26-12-2024,26,A4869,Plt3,Cat1,sku116,UTTAR PRADESH,N,1,2537.11
26-12-2024,26,A4869,Plt3,Cat1,sku74,UTTAR PRADESH,N,1,2099.65
26-12-2024,26,A4869,Plt3,Cat1,sku62,UTTAR PRADESH,N,1,1662.24
26-12-2024,26,A4870,Plt3,Cat1,sku19,PUNJAB,N,1,4483
26-12-2024,26,A4871,Plt3,Cat2,sku12,MAHARASHTRA,W,1,1051
26-12-2024,26,A4872,Plt3,Cat1,sku119,MAHARASHTRA,W,1,2174
26-12-2024,26,A4873,Plt3,Cat2,sku41,MAHARASHTRA,W,1,1066
26-12-2024,26,A4874,Plt3,Cat4,sku4,UTTAR PRADESH,N,1,1799
26-12-2024,26,A4875,Plt3,Cat3,sku3,ODISHA,E,1,809
26-12-2024,26,A4876,Plt3,Cat3,sku16,TELANGANA,S,1,809
26-12-2024,26,A4877,Plt3,Cat3,sku16,MAHARASHTRA,W,1,728
26-12-2024,26,A4878,Plt3,Cat6,sku18,UTTAR PRADESH,N,1,1439
26-12-2024,26,A4879,Plt3,Cat3,sku143,UTTAR PRADESH,N,1,1979
26-12-2024,26,A4880,Plt3,Cat4,sku15,PONDICHERRY,S,1,1799
26-12-2024,26,A4881,Plt3,Cat2,sku68,UTTAR PRADESH,N,1,1584
26-12-2024,26,A4882,Plt3,Cat6,sku18,MAHARASHTRA,W,1,1439
26-12-2024,26,A4883,Plt3,Cat6,sku18,CHANDIGARH,N,1,1439
26-12-2024,26,A4884,Plt3,Cat4,sku33,KERALA,S,1,1799
26-12-2024,26,A4885,Plt3,Cat1,sku108,RAJASTHAN,W,1,4499
26-12-2024,26,A4886,Plt3,Cat3,sku16,TAMIL NADU,S,1,809
26-12-2024,26,A4887,Plt3,Cat6,sku18,UTTAR PRADESH,N,1,1439
26-12-2024,26,A4888,Plt3,Cat3,sku3,TAMIL NADU,S,1,809
26-12-2024,26,A4889,Plt3,Cat2,sku12,PUNJAB,N,1,1299
26-12-2024,26,A4890,Plt3,Cat2,sku13,MAHARASHTRA,W,1,1067
26-12-2024,26,A4891,Plt3,Cat6,sku18,KARNATAKA,S,1,1439
26-12-2024,26,A4892,Plt3,Cat6,sku8,MAHARASHTRA,W,1,1799
26-12-2024,26,A4893,Plt3,Cat1,sku34,GUJARAT,W,1,3708
26-12-2024,26,A4893,Plt3,Cat1,sku122,GUJARAT,W,1,3407
26-12-2024,26,A4894,Plt3,Cat6,sku8,MAHARASHTRA,W,1,1799
26-12-2024,26,A4895,Plt3,Cat6,sku104,WEST BENGAL,E,1,1349
26-12-2024,26,A4896,Plt3,Cat4,sku4,HARYANA,N,1,1799
26-12-2024,26,A4897,Plt3,Cat1,sku1,MAHARASHTRA,W,1,3972
26-12-2024,26,A4897,Plt3,Cat1,sku14,MAHARASHTRA,W,1,3060
26-12-2024,26,A4897,Plt3,Cat1,sku56,MAHARASHTRA,W,1,3599
26-12-2024,26,A4898,Plt3,Cat2,sku58,UTTAR PRADESH,N,1,944
26-12-2024,26,A4899,Plt3,Cat2,sku5,PUNJAB,N,1,764
26-12-2024,26,A4900,Plt3,Cat2,sku43,WEST BENGAL,E,1,1169
26-12-2024,26,A4901,Plt3,Cat1,sku108,CHHATTISGARH,W,1,4499
26-12-2024,26,A4902,Plt3,Cat1,sku96,UTTAR PRADESH,N,1,2949
26-12-2024,26,A4902,Plt3,Cat1,sku34,UTTAR PRADESH,N,1,3307
26-12-2024,26,A4903,Plt3,Cat2,sku10,MAHARASHTRA,W,1,1259
26-12-2024,26,A4904,Plt3,Cat1,sku32,MADHYA PRADESH,W,1,2129.36
26-12-2024,26,A4904,Plt3,Cat1,sku96,MADHYA PRADESH,W,1,2567.74
26-12-2024,26,A4904,Plt3,Cat1,sku34,MADHYA PRADESH,W,1,3287.9
26-12-2024,26,A4905,Plt3,Cat1,sku120,UTTAR PRADESH,N,1,2504
26-12-2024,26,A4906,Plt3,Cat2,sku26,WEST BENGAL,E,1,1169
26-12-2024,26,A4907,Plt3,Cat1,sku23,JHARKHAND,E,1,3000
26-12-2024,26,A4908,Plt3,Cat2,sku7,TAMIL NADU,S,1,1169
26-12-2024,26,A4909,Plt3,Cat1,sku107,KARNATAKA,S,1,3740
26-12-2024,26,A4910,Plt3,Cat2,sku35,MAHARASHTRA,W,1,1067
26-12-2024,26,A4911,Plt3,Cat3,sku3,ODISHA,E,1,809
26-12-2024,26,A4912,Plt3,Cat2,sku41,DELHI,N,1,1066
26-12-2024,26,A4913,Plt3,Cat1,sku34,KERALA,S,1,3869
26-12-2024,26,A4914,Plt3,Cat3,sku16,ANDHRA PRADESH,S,1,809
26-12-2024,26,A4915,Plt3,Cat1,sku56,WEST BENGAL,E,1,3075
26-12-2024,26,A4915,Plt3,Cat4,sku46,WEST BENGAL,E,1,1624
26-12-2024,26,A4916,Plt3,Cat2,sku13,MAHARASHTRA,W,1,1067
26-12-2024,26,A4917,Plt3,Cat2,sku12,KERALA,S,1,1169
26-12-2024,26,A4918,Plt3,Cat2,sku5,DELHI,N,1,764
26-12-2024,26,A4919,Plt3,Cat6,sku80,ANDHRA PRADESH,S,1,1499
26-12-2024,26,A4920,Plt3,Cat6,sku8,BIHAR,E,1,1799
26-12-2024,26,A4921,Plt3,Cat2,sku121,RAJASTHAN,W,1,1068
